danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target
0.578,0.554,2,-8.866,0,0.0663,0.43,0,0.246,0.342,115.003,352040,4,38.00023,17,0
0.858,0.61,9,-7.824,1,0.0416,0.0405,0.0011,0.0578,0.951,128.218,158721,4,38.2271,8,1
0.475,0.649,2,-13.342,1,0.0319,0.207,0.00345,0.931,0.712,75.459,189160,4,84.48035,6,1
0.573,0.665,5,-10.52,1,0.0374,0.559,0.861,0.106,0.897,102.054,194347,4,31.9574,11,0
0.45,0.284,2,-13.094,0,0.0339,0.753,4.85E-06,0.154,0.392,104.532,137160,4,29.71758,8,0
0.51,0.71,4,-5.849,1,0.0281,0.0636,0,0.173,0.865,135.083,115240,4,19.04339,5,1
0.463,0.381,6,-10.614,1,0.051,0.77,0,0.0523,0.537,160.885,194733,4,20.78017,11,1
0.193,0.349,6,-13.731,1,0.0408,0.964,0.0574,0.223,0.243,87.816,231733,4,15.32702,12,0
0.48,0.7,7,-10.989,1,0.209,0.0522,0,0.645,0.3,111.388,183520,4,111.90201,6,0
0.439,0.452,7,-14.31,1,0.0268,0.22,0.0458,0.111,0.6,135.347,188693,4,36.20457,10,0
0.172,0.0931,11,-22.44,0,0.053,0.978,0.634,0.236,0.0367,70.389,209453,3,64.40064,8,0
0.161,0.552,9,-21.309,0,0.0406,0.377,0.885,0.145,0.605,167.434,605893,4,53.75316,28,0
0.227,0.212,7,-19.469,1,0.0382,0.682,0.888,0.18,0.357,96.082,223627,4,20.89124,12,0
0.205,0.216,5,-18.978,0,0.0483,0.978,0.0982,0.114,0.0745,72.987,165827,3,37.20703,11,0
0.36,0.0828,0,-18.273,1,0.0417,0.991,0.869,0.0806,0.0396,97.844,351947,3,46.20208,15,0
0.508,0.774,2,-5.973,1,0.0321,0.0586,4.87E-06,0.063,0.942,178.946,141600,4,27.43056,9,1
0.786,0.756,3,-6.697,1,0.0339,0.68,2.22E-05,0.239,0.888,117.342,148800,4,53.95753,7,1
0.576,0.98,8,-6.26,1,0.148,0.73,0.00464,0.25,0.611,120.332,144360,3,23.71479,8,1
0.441,0.375,7,-8.844,0,0.0604,0.766,0,0.305,0.246,112.759,275467,3,47.25929,11,0
0.72,0.576,4,-8.523,1,0.0321,0.644,0.000458,0.0985,0.779,153.002,135227,4,20.11785,8,1
0.257,0.438,5,-8.045,1,0.0346,0.724,0,0.136,0.534,180.919,137067,3,31.40861,7,1
0.532,0.328,4,-14.286,1,0.036,0.941,0.000146,0.372,0.643,101.307,135184,4,35.33491,6,1
0.707,0.624,10,-10.309,1,0.0426,0.173,0,0.113,0.973,146.696,117267,4,23.89835,9,1
0.386,0.151,9,-12.587,0,0.0409,0.945,3.34E-05,0.262,0.235,80.193,183240,4,28.15848,9,0
0.464,0.374,0,-13.555,1,0.0319,0.819,0,0.301,0.575,100.933,221000,3,42.77961,7,0
0.42,0.0988,5,-20.998,1,0.0384,0.983,0.938,0.117,0.262,86.381,174997,3,30.41903,10,0
0.624,0.327,2,-9.121,1,0.0265,0.573,0.000195,0.179,0.647,95.915,184827,4,51.04372,10,0
0.553,0.519,6,-7.645,1,0.0646,0.196,0.000435,0.0562,0.571,87.152,200400,4,35.53494,12,1
0.0744,0.294,4,-13.698,1,0.0333,0.885,0.334,0.0767,0.132,78.377,212695,4,31.43427,9,0
0.301,0.325,7,-8.847,1,0.0311,0.669,1.90E-06,0.16,0.298,116.644,171987,4,36.47827,8,1
0.531,0.676,7,-9.942,1,0.0412,0.73,0,0.0993,0.885,144.958,171693,4,42.18797,8,1
0.491,0.261,2,-15.54,0,0.041,0.646,0.745,0.0943,0.263,119.86,335240,3,19.27555,17,0
0.233,0.168,0,-17.738,1,0.045,0.968,0.0104,0.308,0.121,88.658,281173,4,24.62539,15,0
0.521,0.354,7,-13.323,0,0.0252,0.5,0,0.109,0.662,95.727,242467,4,28.81872,13,1
0.695,0.701,1,-3.311,1,0.0562,0.298,0.00171,0.0599,0.931,98.312,430120,4,35.92835,13,1
0.26,0.264,5,-14.437,1,0.0306,0.487,1.06E-05,0.216,0.317,99.421,239489,3,31.06251,14,1
0.673,0.702,9,-9.331,0,0.0368,0.0361,6.15E-06,0.0848,0.554,142.833,208987,4,41.81169,7,1
0.631,0.69,2,-6.676,1,0.0531,0.176,0,0.121,0.938,94.574,181067,4,37.44505,8,1
0.451,0.467,7,-8.304,1,0.212,0.898,0,0.971,0.582,91.331,245507,4,31.08604,10,1
0.27,0.208,7,-16.931,1,0.0357,0.921,0.899,0.0831,0.374,76.388,347280,4,49.09839,14,0
0.531,0.066,3,-14.359,1,0.0448,0.991,0.00316,0.111,0.423,137.117,234867,3,23.79647,13,0
0.349,0.372,0,-10.629,1,0.0352,0.993,0.118,0.109,0.845,81.611,195267,4,34.24597,6,0
0.558,0.444,2,-7.549,0,0.0345,0.286,6.56E-05,0.121,0.444,182.583,287720,3,26.46644,15,1
0.124,0.137,2,-16.751,1,0.0315,0.955,0.00741,0.141,0.166,84.87,165427,3,49.18971,7,0
0.66,0.59,9,-6.48,1,0.041,0.746,0,0.0845,0.927,98.313,275627,4,28.61588,15,0
0.634,0.3,7,-15.7,0,0.0571,0.721,0,0.0829,0.501,131.002,145773,4,26.97031,6,1
0.606,0.344,1,-9.944,1,0.0403,0.782,0,0.132,0.517,80.829,121213,4,25.3224,9,1
0.373,0.227,3,-16.331,0,0.0299,0.754,0.00233,0.297,0.46,93.242,257120,4,20.68428,15,0
0.31,0.125,6,-16.994,0,0.0342,0.82,0.9,0.0859,0.275,133.901,108640,3,25.35602,6,0
0.174,0.217,7,-14.837,1,0.035,0.95,0.936,0.198,0.0497,76.643,211859,4,53.68372,10,0
0.619,0.699,5,-6.309,1,0.0341,0.736,3.03E-05,0.362,0.846,148.821,145067,4,21.29106,9,1
0.69,0.834,4,-6.213,1,0.0541,0.57,0,0.394,0.967,100.737,119133,4,21.62945,6,0
0.416,0.726,6,-5.254,1,0.0573,0.687,0,0.27,0.895,182.219,145013,4,25.80971,8,1
0.0847,0.172,0,-13.568,1,0.0346,0.888,0.922,0.0694,0.0381,80.657,167360,3,49.32681,7,0
0.542,0.345,8,-7.87,1,0.027,0.574,6.10E-05,0.348,0.539,104.702,180667,3,34.83425,9,1
0.504,0.349,7,-9.56,0,0.034,0.929,0.000136,0.154,0.809,143.389,159600,4,38.11573,8,0
0.671,0.527,7,-6.817,1,0.0413,0.645,0,0.124,0.858,130.984,133427,4,28.9791,7,1
0.138,0.18,9,-21.1,0,0.0349,0.69,0.42,0.108,0.241,100.855,160840,4,47.48828,8,0
0.579,0.367,1,-11.888,0,0.0364,0.0859,4.38E-06,0.258,0.474,76.333,162200,4,36.79223,7,1
0.161,0.271,11,-22.121,0,0.0373,0.656,0.7,0.338,0.157,90.239,91173,1,43.24497,5,0
0.455,0.462,0,-12.303,1,0.175,0.938,6.42E-06,0.743,0.487,117.739,206682,4,37.08966,8,0
0.316,0.777,5,-5.683,0,0.0752,0.671,2.60E-05,0.433,0.573,71.621,140627,4,43.67919,5,1
0.316,0.152,6,-21.886,0,0.057,0.906,0.858,0.322,0.0593,130.461,181999,3,37.76814,10,0
0.549,0.617,7,-10.709,1,0.0561,0.563,0,0.353,0.9,98.72,122040,4,39.43197,6,0
0.669,0.552,7,-10.331,1,0.0319,0.767,0,0.28,0.939,124.924,160801,4,21.31373,10,1
0.42,0.266,9,-11.835,1,0.0374,0.861,0,0.377,0.37,97.12,119933,3,38.45391,4,0
0.568,0.933,4,-4.028,1,0.0878,0.0863,0,0.334,0.73,146.308,176253,4,29.54781,10,1
0.489,0.751,9,-4.308,0,0.0354,0.225,0.903,0.107,0.959,82.79,130760,4,58.78255,6,0
0.627,0.59,4,-13.312,1,0.0272,0.649,0.935,0.4,0.969,106.806,120333,4,36.51129,7,1
0.79,0.41,0,-13.241,1,0.0343,0.263,0.00314,0.174,0.815,112.345,159000,4,37.0471,10,1
0.692,0.583,0,-10.427,0,0.0464,0.68,0,0.0571,0.965,135.211,147027,4,33.32643,10,1
0.714,0.763,9,-5.341,1,0.222,0.766,0,0.147,0.961,84.374,116240,4,45.68727,6,1
0.697,0.82,8,-6.211,1,0.033,0.696,2.53E-06,0.0811,0.797,140.089,164400,4,56.15182,8,1
0.313,0.911,9,-6.996,0,0.0592,0.0643,0.0051,0.439,0.499,152.067,183400,4,43.01323,9,1
0.418,0.298,2,-10.399,1,0.0327,0.37,0.000103,0.079,0.448,76.23,120200,4,42.16787,6,0
0.369,0.248,1,-17.138,1,0.0355,0.677,0.809,0.221,0.218,119.868,143120,4,36.59366,9,0
0.174,0.233,4,-16.267,0,0.0337,0.821,0.00864,0.306,0.255,184.608,187173,4,35.35612,10,0
0.336,0.213,7,-18.07,0,0.0557,0.962,0.954,0.237,0.184,83.949,195600,4,42.14331,8,0
0.515,0.228,2,-13.92,1,0.0393,0.887,2.23E-06,0.282,0.635,113.926,175427,4,40.11256,13,0
0.48,0.689,6,-10.856,0,0.0501,0.389,0,0.172,0.964,95.225,125453,4,42.87039,6,0
0.176,0.524,5,-16.456,0,0.0746,0.689,0.81,0.0819,0.0343,81.806,497760,3,33.2048,19,0
0.246,0.274,4,-12.489,1,0.033,0.843,0,0.152,0.167,82.787,131627,4,29.57341,6,1
0.237,0.238,3,-11.999,1,0.0341,0.927,2.02E-05,0.0543,0.126,112.062,175360,4,38.19473,9,1
0.654,0.607,2,-13.63,1,0.0428,0.0237,0.0175,0.282,0.927,120.495,283067,3,42.3414,11,0
0.731,0.379,7,-11.724,1,0.0387,0.628,0,0.107,0.793,127.513,175507,4,28.59049,9,1
0.44,0.682,4,-7.416,1,0.0373,0.681,3.33E-05,0.207,0.626,135.917,158853,4,32.4313,8,1
0.516,0.349,8,-11.394,1,0.0344,0.62,1.56E-06,0.263,0.552,98.366,135227,3,52.54017,7,1
0.411,0.874,3,-8.72,1,0.0427,0.4,0.0887,0.113,0.965,169.464,146133,4,40.70296,8,1
0.547,0.465,10,-14.812,0,0.031,0.0476,0,0.179,0.396,129.353,144293,4,45.37957,8,1
0.716,0.585,0,-8.331,1,0.294,0.637,0,0.239,0.84,101.24,166989,4,83.1839,6,1
0.334,0.33,7,-8.059,1,0.0293,0.988,0.0315,0.141,0.255,64.61,120867,4,70.23659,6,0
0.463,0.905,9,-7.992,1,0.151,0.0322,0.00385,0.727,0.571,120.344,168587,4,22.913,10,1
0.559,0.377,7,-15.746,1,0.0321,0.442,2.64E-06,0.298,0.562,135.652,206307,4,36.24955,12,1
0.524,0.822,4,-9.432,1,0.083,0.439,0,0.427,0.635,110.924,190400,4,43.34662,8,1
0.243,0.0917,5,-21.513,1,0.0389,0.789,0.00685,0.204,0.164,75.378,211093,4,85.0914,8,0
0.487,0.343,4,-11.469,1,0.028,0.544,0,0.135,0.674,102.114,166293,4,55.67342,10,0
0.146,0.0352,5,-29.993,0,0.0346,0.928,0,0.101,0.0765,167.323,138400,4,22.93594,10,0
0.329,0.182,7,-15.854,1,0.0298,0.932,0.412,0.13,0.368,179.159,145600,3,26.01811,9,1
0.543,0.343,10,-15.004,1,0.0325,0.838,0.00158,0.203,0.817,110.632,172667,4,69.22001,7,1
0.706,0.401,10,-9.962,0,0.0521,0.935,0.00157,0.543,0.763,110.261,136919,4,40.84682,7,1
0.472,0.522,8,-10.807,1,0.0439,0.307,1.67E-05,0.149,0.708,88.407,195667,4,15.07472,9,1
0.876,0.548,4,-7.573,1,0.0852,0.114,0.00174,0.0926,0.847,87.629,179240,4,35.57909,9,0
0.392,0.471,9,-10.518,0,0.0377,0.309,0.0577,0.287,0.382,139.957,751920,4,38.18317,25,0
0.391,0.796,7,-4.706,1,0.0338,0.00489,0,0.346,0.781,140.708,156267,4,46.77348,8,1
0.492,0.273,5,-9.993,0,0.0329,0.895,0.723,0.0899,0.124,115.565,413600,4,36.69013,18,0
0.44,0.335,1,-13.079,1,0.0412,0.828,0.393,0.699,0.509,133.346,332266,3,33.6815,13,1
0.582,0.591,1,-9.623,1,0.028,0.746,1.44E-06,0.169,0.847,84.201,157600,4,36.86465,9,1
0.322,0.227,6,-11.188,1,0.0384,0.951,2.61E-06,0.114,0.218,182.843,278533,4,69.33694,14,0
0.392,0.232,10,-12.645,1,0.0263,0.892,0,0.295,0.466,88,171688,4,40.55021,8,1
0.687,0.45,1,-10.379,1,0.0258,0.273,0,0.0694,0.752,99.832,169893,4,19.83839,10,1
0.773,0.735,2,-8.257,0,0.0599,0.848,0.104,0.171,0.878,117.25,212000,4,26.38547,9,0
0.341,0.27,7,-16.281,1,0.0401,0.961,0.000284,0.118,0.245,135.346,304760,3,20.97499,16,0
0.272,0.457,10,-11.881,0,0.0469,0.0794,0.729,0.423,0.486,72.15,219840,4,44.25764,12,0
0.533,0.752,2,-8.918,1,0.0384,0.558,0,0.138,0.956,124.903,148467,4,39.21323,6,1
0.716,0.441,1,-13.976,1,0.0746,0.483,0,0.445,0.803,132.334,141120,4,32.65019,8,1
0.486,0.228,2,-12.364,1,0.0275,0.657,0,0.129,0.617,87.333,141840,4,17.63172,8,1
0.0639,0.0555,5,-21.05,1,0.0487,0.989,0.845,0.113,0.0375,70.231,174000,3,51.23383,8,0
0.692,0.626,8,-9.356,1,0.0814,0.224,0.783,0.0509,0.964,161.44,127387,4,32.61387,6,0
0.217,0.146,4,-19.041,0,0.032,0.921,0.623,0.197,0.117,97.239,56627,5,18.28655,3,0
0.375,0.178,6,-19.54,1,0.0362,0.994,0,0.108,0.279,53.971,127200,4,67.04804,5,0
0.641,0.386,5,-15.307,1,0.2,0.926,0,0.225,0.773,100.624,164766,4,38.96054,8,0
0.547,0.678,5,-9.841,0,0.0416,0.432,0,0.114,0.895,125.883,118413,4,53.98426,6,1
0.138,0.112,9,-18.26,0,0.0359,0.98,0.712,0.106,0.0296,101.181,171853,5,35.27503,8,0
0.354,0.142,1,-20.517,1,0.047,0.993,0.92,0.131,0.365,69.527,271800,4,26.20358,14,0
0.194,0.0161,9,-36.161,1,0.0421,0.927,0.407,0.0922,0.0364,66.588,168560,4,49.94182,7,0
0.382,0.708,5,-7.81,1,0.0391,0.638,0.532,0.223,0.797,144.425,94880,4,20.69235,7,0
0.279,0.258,10,-14.398,1,0.0428,0.837,1.63E-06,0.309,0.31,80.901,141840,4,20.62684,7,1
0.612,0.788,0,-6.251,1,0.0335,0.367,0,0.382,0.961,129.161,154893,4,30.3675,9,1
0.463,0.333,0,-13.036,1,0.0288,0.378,0.0927,0.173,0.639,82.35,155427,4,58.17109,8,0
0.6,0.611,3,-9.73,1,0.0811,0.502,0.116,0.24,0.585,148.999,132627,4,21.5232,10,0
0.36,0.369,4,-11.036,1,0.0295,0.302,0,0.416,0.525,170.024,193533,3,43.97403,10,1
0.369,0.343,7,-10.844,1,0.0425,0.38,0,0.449,0.388,95.744,184080,3,56.88143,7,0
0.152,0.187,3,-14.968,0,0.0394,0.93,0.746,0.161,0.0368,81.966,199600,5,68.01141,9,0
0.618,0.423,7,-8.83,1,0.0292,0.295,0,0.289,0.381,89.645,199067,3,84.75894,9,1
0.467,0.185,7,-17.389,1,0.0544,0.792,3.89E-06,0.158,0.72,112.676,153370,4,51.72247,6,0
0.597,0.384,7,-12.874,1,0.0303,0.842,0,0.212,0.965,140.927,156800,4,20.64943,9,1
0.5,0.684,5,-11.006,0,0.0275,0.536,0,0.2,0.83,99.738,162693,4,33.44685,9,1
0.414,0.523,5,-11.759,1,0.244,0.751,0.305,0.176,0.114,134.831,396933,4,66.89267,17,0
0.11,0.158,7,-28.333,1,0.0401,0.923,0.906,0.103,0.357,155.172,58467,5,13.24454,3,0
0.618,0.588,2,-11.624,1,0.0735,0.0128,0.0266,0.351,0.768,86.903,146973,4,38.0767,7,1
0.742,0.511,2,-10.683,1,0.0287,0.419,2.55E-06,0.118,0.953,116.374,168133,4,29.75556,9,1
0.512,0.411,3,-11.805,1,0.0309,0.161,0,0.0805,0.37,124.244,179213,4,32.48168,11,1
0.317,0.293,10,-9.849,1,0.0328,0.929,5.29E-06,0.132,0.183,137.06,165306,4,25.00193,8,1
0.561,0.385,6,-15.33,1,0.0323,0.146,0.000496,0.171,0.664,81.599,247733,4,26.21278,11,1
0.216,0.192,3,-12.095,1,0.0304,0.885,1.11E-06,0.179,0.138,67.805,273440,4,31.5863,12,1
0.538,0.327,0,-12.789,0,0.0272,0.633,1.31E-05,0.108,0.766,131.283,156293,4,41.06593,8,0
0.33,0.485,8,-11.396,0,0.0367,0.191,0,0.0682,0.506,93.219,221627,4,40.41514,9,0
0.652,0.778,10,-9.743,1,0.127,0.639,0,0.173,0.825,134.621,165240,4,42.16295,6,1
0.75,0.398,11,-14.516,0,0.0466,0.605,0,0.18,0.961,113.516,165333,4,27.84022,8,1
0.558,0.644,1,-13.875,1,0.0369,0.616,0.631,0.36,0.909,170.289,236133,4,30.13273,12,1
0.607,0.366,0,-12.685,1,0.357,0.815,0,0.163,0.694,145.105,165016,4,19.17982,9,0
0.719,0.432,4,-10.345,1,0.0376,0.613,0.000121,0.346,0.674,104.672,155388,4,36.68688,9,0
0.299,0.364,8,-9.245,0,0.0364,0.847,5.86E-06,0.0943,0.44,174.469,242695,4,35.47076,11,0
0.227,0.518,4,-9.762,0,0.0318,0.147,0.0114,0.144,0.506,89.843,339987,1,28.56311,12,0
0.535,0.332,3,-11.823,1,0.0403,0.792,1.20E-05,0.0741,0.526,96.104,173933,3,47.09762,9,1
0.604,0.445,2,-12.085,1,0.161,0.963,0.00543,0.3,0.525,108.838,180227,4,29.94805,8,0
0.281,0.551,8,-7.248,1,0.0293,0.414,0.555,0.0784,0.295,96.407,155707,3,30.44507,7,0
0.483,0.293,5,-10.418,1,0.0275,0.549,0,0.187,0.344,127.494,180800,4,43.19563,9,1
0.585,0.472,11,-10.553,1,0.0283,0.184,0,0.244,0.848,118.179,127400,4,40.06282,7,1
0.666,0.649,1,-9.397,1,0.0416,0.811,0,0.352,0.902,117.972,141533,4,31.35625,8,1
0.343,0.262,0,-16.204,1,0.0431,0.86,6.18E-05,0.559,0.257,91.134,224493,5,43.14027,11,1
0.813,0.619,7,-8.203,1,0.0294,0.245,0.0151,0.113,0.774,114.58,139507,4,49.97731,8,1
0.662,0.527,10,-9.088,1,0.0418,0.155,0,0.274,0.403,126.055,205720,4,62.8331,9,1
0.506,0.0788,0,-25.139,1,0.0632,0.812,0.00953,0.119,0.878,77.201,116173,4,72.39222,4,0
0.591,0.512,9,-9.958,1,0.0368,0.794,4.99E-05,0.14,0.951,141.868,145467,4,92.88039,6,1
0.364,0.332,11,-11.507,1,0.0311,0.78,0,0.215,0.287,110.259,170360,4,32.6613,8,1
0.556,0.43,8,-11.075,1,0.0299,0.201,0.881,0.0737,0.769,123.784,286653,4,22.91646,15,0
0.485,0.412,7,-9.79,1,0.0268,0.794,0,0.713,0.521,100.356,155147,4,46.79954,6,1
0.704,0.695,1,-8.286,1,0.0452,0.648,0,0.134,0.958,121.886,130040,4,30.18708,8,1
0.4,0.388,5,-17.732,0,0.0651,0.153,0.0028,0.0689,0.552,96.168,378667,3,26.28371,16,0
0.589,0.709,2,-10.845,0,0.0327,0.356,1.91E-05,0.229,0.971,151.138,141013,4,44.08191,7,0
0.195,0.323,0,-14.438,1,0.0331,0.676,0.366,0.593,0.0755,97.417,302507,4,52.93303,14,0
0.686,0.497,0,-10.422,0,0.0579,0.967,0.000416,0.105,0.559,118.871,152267,4,31.70064,8,1
0.442,0.193,5,-15.522,1,0.0575,0.643,0.218,0.128,0.268,180.348,336080,3,177.04593,13,0
0.601,0.585,8,-9.097,1,0.0285,0.406,0.896,0.107,0.801,109.92,150693,4,46.439,7,0
0.748,0.414,11,-12.931,1,0.0679,0.574,0.727,0.107,0.96,133.452,123768,4,50.57683,6,1
0.703,0.345,1,-15.329,1,0.0405,0.38,0,0.0539,0.718,96.579,134067,4,53.06418,7,1
0.783,0.543,9,-11.565,1,0.0412,0.303,0.0159,0.0892,0.833,132.035,223533,4,53.99108,12,1
0.767,0.396,3,-13.706,1,0.0326,0.545,0.00079,0.0959,0.898,116.576,162400,4,47.06139,10,1
0.381,0.623,2,-8.327,0,0.0358,0.62,0,0.212,0.962,201.385,162733,4,67.05595,6,1
0.186,0.224,4,-13.966,1,0.0431,0.854,0.867,0.244,0.0353,124.689,218307,4,83.1027,10,0
0.273,0.281,10,-13.197,1,0.0319,0.574,1.22E-05,0.0832,0.553,98.362,165173,4,45.74277,6,1
0.491,0.365,9,-10.922,1,0.0265,0.665,1.13E-06,0.0949,0.608,98.525,242013,4,34.91577,13,0
0.6,0.739,11,-6.845,1,0.0653,0.173,0,0.155,0.936,106.282,158893,4,33.4699,9,1
0.622,0.488,7,-11.447,1,0.0604,0.0639,0.903,0.101,0.73,165.97,128972,4,63.25478,6,0
0.549,0.553,7,-7.482,0,0.048,0.848,0,0.15,0.72,123.371,154267,4,22.6141,8,1
0.506,0.402,8,-11.743,0,0.0256,0.307,1.25E-05,0.0814,0.54,94.221,234360,4,33.00554,11,1
0.462,0.322,0,-10.46,1,0.0286,0.702,4.01E-05,0.519,0.634,170.444,174640,3,32.7001,9,1
0.703,0.529,7,-11.112,1,0.1,0.0168,0.000573,0.911,0.772,128.057,179427,4,47.09401,7,1
0.624,0.358,1,-13.199,1,0.0342,0.752,0,0.0593,0.871,135.797,139640,4,19.29597,9,1
0.495,0.435,0,-9.99,1,0.0286,0.67,0.00038,0.13,0.71,108.189,169160,4,34.73327,10,1
0.481,0.0793,8,-15.63,1,0.035,0.92,0.858,0.144,0.177,123.432,135974,4,20.70561,7,0
0.61,0.623,1,-6.212,1,0.039,0.559,0,0.137,0.841,121.207,145360,4,55.11297,7,1
0.655,0.258,6,-11.717,1,0.0734,0.851,0,0.107,0.923,86.074,190972,4,28.18388,10,0
0.373,0.301,9,-11.843,1,0.0314,0.769,0,0.0816,0.436,65.488,158680,3,42.48228,6,1
0.297,0.447,0,-4.698,1,0.03,0.642,4.37E-05,0.163,0.276,127.084,209533,3,24.15788,12,1
0.343,0.301,2,-13.927,1,0.0355,0.965,0.795,0.116,0.101,67.681,78147,4,44.00224,4,0
0.389,0.247,2,-17.158,1,0.0712,0.965,0.000411,0.722,0.665,73.091,198247,4,31.33159,7,0
0.583,0.197,8,-12.77,1,0.0632,0.993,0.169,0.131,0.71,101.688,127227,3,17.22211,9,0
0.693,0.687,5,-12.909,1,0.0973,0.575,0,0.398,0.699,108.854,174933,4,20.21185,6,1
0.206,0.333,10,-9.632,1,0.0336,0.936,0.000271,0.805,0.452,79.119,156667,4,42.49372,8,0
0.524,0.784,7,-4.297,1,0.355,0.964,0,0.334,0.849,90.317,137627,4,59.45429,8,1
0.322,0.643,9,-14.51,0,0.0892,0.134,0,0.102,0.803,171.436,215307,4,24.19802,9,1
0.441,0.826,10,-4.503,0,0.0433,0.729,0,0.186,0.921,127.45,156653,4,27.51012,7,1
0.456,0.968,5,-4.916,1,0.0448,0.00494,0.00705,0.204,0.962,159.746,170653,4,71.81139,5,1
0.543,0.343,0,-11.862,0,0.0296,0.875,1.77E-05,0.0847,0.46,91.049,193746,4,35.81528,8,1
0.567,0.749,2,-8.817,1,0.0399,9.70E-05,0.791,0.123,0.731,119.264,177573,4,42.01453,8,1
0.365,0.783,6,-7.283,0,0.0393,0.295,5.64E-06,0.322,0.854,170.156,142507,4,23.42274,10,1
0.532,0.686,0,-9.502,1,0.235,0.575,0.571,0.0493,0.549,106.692,161692,4,25.23997,6,0
0.621,0.642,5,-11.473,0,0.0621,0.221,0.00653,0.282,0.96,106.47,114440,4,62.76578,4,0
0.478,0.364,7,-10.618,1,0.118,0.43,0.000189,0.365,0.963,205.295,146813,4,26.47451,9,0
0.43,0.562,1,-9.791,1,0.0318,0.195,0,0.168,0.802,150.492,113453,4,36.53165,7,1
0.554,0.824,2,-8.877,0,0.0535,0.547,0.000438,0.352,0.924,169.789,162533,4,22.8412,9,1
0.573,0.3,5,-9.919,1,0.0284,0.787,0.0144,0.0858,0.587,103.017,130000,3,96.08534,4,0
0.441,0.389,0,-11.956,1,0.054,0.992,0.916,0.0714,0.814,85.193,153827,4,41.67376,6,0
0.387,0.458,0,-13.109,0,0.0518,0.704,0.139,0.144,0.552,79.3,104995,4,28.00438,5,0
0.301,0.11,5,-21.521,0,0.0511,0.921,0.0102,0.089,0.224,89.638,149945,3,48.63913,6,0
0.521,0.481,6,-9.554,0,0.0305,0.697,0,0.199,0.903,102.281,176427,4,29.4901,9,1
0.679,0.503,0,-15.89,1,0.0408,0.81,1.08E-05,0.0939,0.961,89.988,135733,4,30.78355,6,1
0.221,0.304,0,-12.618,1,0.0305,0.002,0.00019,0.113,0.146,76.28,175240,4,42.69111,9,1
0.641,0.564,5,-12.237,1,0.0369,0.539,1.33E-06,0.327,0.966,120.581,167655,4,23.1258,9,1
0.481,0.681,2,-7.307,1,0.0297,0.00872,0.77,0.238,0.889,88.23,132958,4,40.38141,7,0
0.411,0.147,5,-14.109,1,0.0296,0.907,0.000279,0.105,0.26,75.601,184173,4,97.35448,8,1
0.229,0.329,3,-12.943,1,0.0344,0.731,0,0.358,0.535,113.024,147093,4,25.19786,10,0
0.544,0.464,9,-13.377,1,0.0678,0.72,0.02,0.073,0.944,106.588,172907,4,56.20412,7,0
0.622,0.0596,11,-23.148,1,0.688,0.98,3.80E-06,0.321,0.447,79.627,269613,4,64.9494,9,0
0.594,0.635,9,-9.404,1,0.0273,0.687,0.000172,0.0496,0.969,96.239,128173,4,58.68131,5,1
0.705,0.145,3,-18.766,1,0.951,0.847,0,0.134,0.56,53.863,96573,4,40.70039,5,0
0.724,0.0749,11,-21.9,1,0.888,0.895,0,0.147,0.28,99.662,82067,5,28.38669,3,0
0.498,0.237,2,-16.459,1,0.0435,0.854,0,0.107,0.514,117.919,150367,4,39.64118,8,0
0.465,0.77,4,-6.409,1,0.0456,0.452,0,0.542,0.823,105.644,209773,4,63.89861,9,0
0.344,0.431,4,-9.631,1,0.0314,0.793,0,0.19,0.688,105.97,176667,3,60.09674,7,1
0.454,0.319,7,-14.334,1,0.0337,0.7,0.00196,0.32,0.308,132.336,163187,4,58.11243,8,0
0.353,0.661,10,-10.699,1,0.0593,0.518,2.88E-06,0.232,0.642,152.771,131840,4,92.35016,3,1
0.442,0.452,2,-9.66,0,0.0568,0.534,0.898,0.0638,0.835,147.661,117827,4,33.2416,5,1
0.477,0.782,7,-3.585,1,0.0377,0.488,0,0.138,0.656,130.475,131040,4,21.78553,9,0
0.505,0.414,2,-14.66,1,0.0704,0.128,0,0.328,0.841,175.626,154600,4,34.9239,9,1
0.559,0.203,7,-14.095,1,0.038,0.644,0.018,0.12,0.559,118.873,281173,4,93.09554,9,0
0.525,0.615,3,-10.893,1,0.315,0.675,2.52E-05,0.114,0.728,171.59,179827,4,34.04645,10,1
0.607,0.599,3,-8.908,0,0.0282,0.0253,0,0.188,0.735,119.842,178533,4,47.82453,9,1
0.609,0.399,9,-5.701,0,0.029,0.558,0.000394,0.148,0.37,101.607,129373,4,52.83935,6,0
0.143,0.029,5,-25.359,1,0.0408,0.918,0.928,0.126,0.0368,87.653,660360,4,48.91764,36,0
0.462,0.616,9,-12.356,1,0.0518,0.808,0,0.233,0.701,146.13,138600,4,36.4013,8,1
0.628,0.502,3,-8.04,1,0.0338,0.0546,0.00731,0.112,0.96,135.764,126960,4,45.37609,5,1
0.538,0.0785,10,-22.083,0,0.042,0.751,0.776,0.138,0.151,124.595,126813,4,60.78438,5,0
0.321,0.468,2,-4.934,1,0.0317,0.898,8.29E-06,0.113,0.411,76.99,125867,4,25.68766,6,1
0.348,0.524,7,-14.179,1,0.0417,0.657,6.72E-05,0.0931,0.348,86.311,160173,5,84.14468,5,0
